Detection Type,Class,FileName/cam,Timestamp,Confidence
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:23,0.75
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:24,0.66
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:24,0.78
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:24,0.72
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:24,0.66
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:25,0.66
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:25,0.63
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:25,0.68
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:25,0.61
Accident,minor_accident,fight04.mp4,2024-01-16 22:59:28,0.62
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:30,0.73
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:30,0.63
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:30,0.63
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:30,0.65
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:31,0.64
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:32,0.69
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:32,0.7
Violence,True,fight04.mp4,2024-01-16 22:59:32,0.72223765
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:34,0.64
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:34,0.67
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:34,0.65
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:34,0.74
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:34,0.62
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:35,0.71
Violence,True,fight04.mp4,2024-01-16 22:59:35,0.83412224
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:35,0.71
Accident,moderate_accident,fight04.mp4,2024-01-16 22:59:35,0.67
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:36,0.83
Violence,True,fight04.mp4,2024-01-16 22:59:36,0.55892944
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:36,0.75
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:36,0.76
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:36,0.71
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:36,0.8
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:36,0.88
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:39,0.75
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:40,0.82
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:40,0.69
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:40,0.86
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:40,0.87
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:40,0.87
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:40,0.8
Accident,moderate_accident,fight04.mp4,2024-01-16 22:59:43,0.7
Accident,moderate_accident,fight04.mp4,2024-01-16 22:59:43,0.67
Accident,moderate_accident,fight04.mp4,2024-01-16 22:59:44,0.7
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:45,0.7
Violence,True,fight04.mp4,2024-01-16 22:59:46,0.6342489
Violence,True,fight04.mp4,2024-01-16 22:59:46,0.75345856
Violence,True,fight04.mp4,2024-01-16 22:59:47,0.90052915
Violence,True,fight04.mp4,2024-01-16 22:59:47,0.94624513
Violence,True,fight04.mp4,2024-01-16 22:59:48,0.9575462
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:48,0.84
Violence,True,fight04.mp4,2024-01-16 22:59:49,0.9392998
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:49,0.77
Violence,True,fight04.mp4,2024-01-16 22:59:49,0.88122296
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:59,0.63
Accident,severe_accident,fight04.mp4,2024-01-16 22:59:59,0.66
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:00,0.65
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:06,0.62
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:07,0.63
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:08,0.67
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:08,0.7
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:08,0.68
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:08,0.63
Accident,fire,fight04.mp4,2024-01-16 23:00:09,0.81
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:09,0.63
Accident,fire,fight04.mp4,2024-01-16 23:00:09,0.79
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:09,0.69
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:09,0.73
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:09,0.64
Accident,fire,fight04.mp4,2024-01-16 23:00:10,0.75
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:11,0.66
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:11,0.63
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:11,0.67
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:11,0.69
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:12,0.7
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:12,0.7
Accident,fire,fight04.mp4,2024-01-16 23:00:12,0.84
Accident,fire,fight04.mp4,2024-01-16 23:00:12,0.81
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:13,0.64
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:13,0.68
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:13,0.66
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:13,0.73
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:14,0.74
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:14,0.72
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:14,0.75
Accident,moderate_accident,fight04.mp4,2024-01-16 23:00:14,0.74
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:14,0.88
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:15,0.91
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:15,0.7
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:15,0.66
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:16,0.7
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:16,0.65
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:17,0.69
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:17,0.81
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:17,0.86
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:17,0.9
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:17,0.76
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:18,0.87
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:18,0.85
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:18,0.85
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:18,0.87
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:18,0.9
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:18,0.85
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:19,0.84
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:19,0.72
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:19,0.91
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:19,0.84
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:21,0.73
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:21,0.63
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:22,0.73
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:23,0.85
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:23,0.9
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:23,0.93
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:23,0.94
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:23,0.91
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:23,0.89
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:23,0.63
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:24,0.83
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:24,0.65
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:26,0.65
Accident,severe_accident,fight04.mp4,2024-01-16 23:00:26,0.63
Violence,True,fight04.mp4,2024-01-16 23:00:27,0.7691415
Violence,True,fight04.mp4,2024-01-16 23:00:47,0.8061155
Accident,fire,fight04.mp4,2024-01-16 23:00:47,0.65
Violence,True,fight04.mp4,2024-01-16 23:00:48,0.95446146
Violence,True,fight04.mp4,2024-01-16 23:00:49,0.9106916
Violence,True,fight04.mp4,2024-01-16 23:00:49,0.5217812
Violence,True,fight04.mp4,2024-01-16 23:00:49,0.6595059
Violence,True,fight04.mp4,2024-01-16 23:00:50,0.64451134
Violence,True,fight04.mp4,2024-01-16 23:00:51,0.77149475
Violence,True,fight04.mp4,2024-01-16 23:00:51,0.69721085
Violence,True,fight04.mp4,2024-01-16 23:00:52,0.6111254
Accident,fire,fight04.mp4,2024-01-16 23:01:04,0.73
Accident,fire,fight04.mp4,2024-01-16 23:01:04,0.64
Violence,True,fight04.mp4,2024-01-16 23:01:05,0.8763913
Accident,minor_accident,fight04.mp4,2024-01-16 23:01:06,0.62
Violence,True,fight04.mp4,2024-01-16 23:01:06,0.87675476
Violence,True,fight04.mp4,2024-01-16 23:01:07,0.6401894
Accident,fire,fight04.mp4,2024-01-16 23:01:08,0.71
Accident,fire,fight04.mp4,2024-01-16 23:01:08,0.64
Accident,fire,fight04.mp4,2024-01-16 23:01:09,0.69
Accident,fire,fight04.mp4,2024-01-16 23:01:09,0.73
Accident,fire,fight04.mp4,2024-01-16 23:01:09,0.69
Violence,True,fight04.mp4,2024-01-16 23:01:09,0.94837433
Violence,True,fight04.mp4,2024-01-16 23:01:10,0.947879
Violence,True,fight04.mp4,2024-01-16 23:01:14,0.7209046
Accident,minor_accident,fight04.mp4,2024-01-16 23:01:14,0.61
Accident,minor_accident,fight04.mp4,2024-01-16 23:01:15,0.78
Violence,True,fight04.mp4,2024-01-16 23:01:15,0.7357632
Accident,minor_accident,fight04.mp4,2024-01-16 23:01:15,0.79
Accident,minor_accident,fight04.mp4,2024-01-16 23:01:15,0.71
Violence,True,fight04.mp4,2024-01-16 23:01:16,0.8894896
Violence,True,fight04.mp4,2024-01-16 23:01:17,0.88580716
Violence,True,fight04.mp4,2024-01-16 23:01:18,0.8676672
Violence,True,fight04.mp4,2024-01-16 23:01:18,0.8873418
Violence,True,fight04.mp4,2024-01-16 23:01:19,0.89513546
Violence,True,fight04.mp4,2024-01-16 23:01:20,0.9318022
Accident,minor_accident,fight04.mp4,2024-01-16 23:01:21,0.65
Violence,True,fight04.mp4,2024-01-16 23:01:21,0.5138826
Accident,minor_accident,fight04.mp4,2024-01-16 23:01:21,0.86
Accident,minor_accident,fight04.mp4,2024-01-16 23:01:22,0.87
Accident,minor_accident,fight04.mp4,2024-01-16 23:01:22,0.71
Violence,True,fight04.mp4,2024-01-16 23:01:22,0.61115897
Violence,True,fight04.mp4,2024-01-16 23:01:24,0.8912859
Violence,True,fight04.mp4,2024-01-16 23:01:25,0.6587633
Violence,True,fight04.mp4,2024-01-16 23:01:25,0.5212743
Violence,True,fight04.mp4,2024-01-16 23:01:26,0.8557665
Violence,True,fight04.mp4,2024-01-16 23:01:29,0.7192668
Violence,True,fight04.mp4,2024-01-16 23:01:31,0.6937217
Violence,True,fight04.mp4,2024-01-16 23:01:32,0.9656628
Violence,True,fight04.mp4,2024-01-16 23:01:33,0.67349255
Violence,True,fight04.mp4,2024-01-16 23:01:51,0.86880785
Violence,True,fight04.mp4,2024-01-16 23:01:51,0.9590615
Violence,True,fight04.mp4,2024-01-16 23:01:52,0.9718616
Violence,True,fight04.mp4,2024-01-16 23:01:53,0.8102128
Violence,True,fight04.mp4,2024-01-16 23:01:53,0.72340083
Violence,True,fight04.mp4,2024-01-16 23:01:54,0.8625631
Violence,True,fight04.mp4,2024-01-16 23:01:55,0.7836147
Violence,True,fight04.mp4,2024-01-16 23:01:56,0.708348
Violence,True,fight04.mp4,2024-01-16 23:01:56,0.66010356
Violence,True,fight04.mp4,2024-01-16 23:01:57,0.6135022
Violence,True,fight04.mp4,2024-01-16 23:01:58,0.8024954
Violence,True,fight04.mp4,2024-01-16 23:01:58,0.7783857
Accident,minor_accident,fight04.mp4,2024-01-16 23:02:00,0.75
Accident,minor_accident,fight04.mp4,2024-01-16 23:02:00,0.77
Accident,minor_accident,fight04.mp4,2024-01-16 23:02:01,0.79
Accident,minor_accident,fight04.mp4,2024-01-16 23:02:01,0.73
Accident,minor_accident,fight04.mp4,2024-01-16 23:02:01,0.67
Accident,minor_accident,fight04.mp4,2024-01-16 23:02:01,0.79
Accident,minor_accident,fight04.mp4,2024-01-16 23:02:02,0.65
Violence,True,fight04.mp4,2024-01-16 23:02:03,0.86899304
Violence,True,fight04.mp4,2024-01-16 23:02:04,0.8619961
Violence,True,fight04.mp4,2024-01-16 23:02:05,0.79430264
Violence,True,fight04.mp4,2024-01-16 23:02:05,0.8076573
Violence,True,fight04.mp4,2024-01-16 23:02:06,0.6709237
Violence,True,fight04.mp4,2024-01-16 23:02:07,0.7809743
Accident,severe_accident,fight04.mp4,2024-01-16 23:02:08,0.65
Accident,severe_accident,fight04.mp4,2024-01-16 23:02:09,0.7
Accident,severe_accident,fight04.mp4,2024-01-16 23:02:09,0.64
Violence,True,fight04.mp4,2024-01-16 23:02:10,0.60689306
Accident,severe_accident,fight04.mp4,2024-01-16 23:02:10,0.66
Violence,True,fight04.mp4,2024-01-16 23:02:12,0.6639862
Violence,True,fight04.mp4,2024-01-16 23:02:13,0.94287056
Violence,True,fight04.mp4,2024-01-16 23:02:14,0.9851066
Violence,True,fight04.mp4,2024-01-16 23:02:14,0.95581686
Violence,True,fight04.mp4,2024-01-16 23:02:15,0.9874041
Violence,True,fight04.mp4,2024-01-16 23:02:16,0.67719954
Violence,True,fight04.mp4,2024-01-16 23:02:17,0.8412152
Violence,True,fight04.mp4,2024-01-16 23:02:17,0.5821608
Violence,True,fight04.mp4,2024-01-16 23:02:19,0.9664465
Violence,True,fight04.mp4,2024-01-16 23:02:20,0.8406266
Violence,True,fight04.mp4,2024-01-16 23:02:21,0.55535334
Violence,True,fight04.mp4,2024-01-16 23:02:22,0.8310121
Violence,True,fight04.mp4,2024-01-16 23:02:22,0.5344842
Violence,True,fight04.mp4,2024-01-16 23:02:23,0.7444077
Accident,fire,fight04.mp4,2024-01-16 23:02:25,0.77
Accident,minor_accident,fight04.mp4,2024-01-16 23:02:26,0.71
Accident,minor_accident,fight04.mp4,2024-01-16 23:02:27,0.79
Violence,True,fight04.mp4,2024-01-16 23:02:28,0.6019897
Accident,minor_accident,fight04.mp4,2024-01-16 23:02:30,0.65
Accident,minor_accident,fight04.mp4,2024-01-16 23:02:31,0.75
Violence,True,fight04.mp4,2024-01-16 23:02:32,0.8579012
Violence,True,fight04.mp4,2024-01-16 23:02:35,0.7097987
Violence,True,fight04.mp4,2024-01-16 23:02:35,0.89536875
Violence,True,fight04.mp4,2024-01-16 23:02:36,0.6618911
Violence,True,fight04.mp4,2024-01-16 23:02:36,0.80563545
Violence,True,fight04.mp4,2024-01-16 23:02:37,0.65281564
Violence,True,fight04.mp4,2024-01-16 23:02:37,0.5957132
Violence,True,fight04.mp4,2024-01-16 23:02:40,0.8001476
Violence,True,fight04.mp4,2024-01-16 23:02:54,0.94940525
Violence,True,fight04.mp4,2024-01-16 23:02:54,0.83453757
Violence,True,fight04.mp4,2024-01-16 23:02:55,0.7450904
Violence,True,fight04.mp4,2024-01-16 23:02:56,0.92919725
Violence,True,fight04.mp4,2024-01-16 23:02:56,0.6934277
Violence,True,fight04.mp4,2024-01-16 23:02:59,0.5169131
Violence,True,fight04.mp4,2024-01-16 23:03:00,0.537881
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:02,0.71
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:03,0.69
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:03,0.77
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:04,0.62
Violence,True,fight04.mp4,2024-01-16 23:03:06,0.9515526
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:06,0.79
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:07,0.81
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:08,0.8
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:08,0.79
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:08,0.67
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:09,0.63
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:10,0.73
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:11,0.67
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:11,0.87
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:11,0.89
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:11,0.79
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:11,0.64
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:12,0.67
Accident,fire,fight04.mp4,2024-01-16 23:03:13,0.65
Accident,fire,fight04.mp4,2024-01-16 23:03:13,0.74
Accident,fire,fight04.mp4,2024-01-16 23:03:14,0.68
Violence,True,fight04.mp4,2024-01-16 23:03:17,0.8268487
Violence,True,fight04.mp4,2024-01-16 23:03:17,0.7519708
Violence,True,fight04.mp4,2024-01-16 23:03:18,0.58692205
Violence,True,fight04.mp4,2024-01-16 23:03:19,0.8313388
Violence,True,fight04.mp4,2024-01-16 23:03:19,0.8019977
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:20,0.74
Violence,True,fight04.mp4,2024-01-16 23:03:20,0.8147243
Violence,True,fight04.mp4,2024-01-16 23:03:21,0.79829973
Violence,True,fight04.mp4,2024-01-16 23:03:21,0.62086296
Violence,True,fight04.mp4,2024-01-16 23:03:22,0.87193894
Accident,severe_accident,fight04.mp4,2024-01-16 23:03:22,0.68
Violence,True,fight04.mp4,2024-01-16 23:03:23,0.7407841
Violence,True,fight04.mp4,2024-01-16 23:03:24,0.80447066
Violence,True,fight04.mp4,2024-01-16 23:03:25,0.7732538
Accident,fire,fight04.mp4,2024-01-16 23:03:27,0.71
Accident,fire,fight04.mp4,2024-01-16 23:03:27,0.69
Accident,fire,fight04.mp4,2024-01-16 23:03:29,0.69
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:35,0.72
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:35,0.8
Violence,True,fight04.mp4,2024-01-16 23:03:35,0.6762444
Violence,True,fight04.mp4,2024-01-16 23:03:36,0.97662884
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:36,0.62
Violence,True,fight04.mp4,2024-01-16 23:03:38,0.5218099
Violence,True,fight04.mp4,2024-01-16 23:03:40,0.72350484
Violence,True,fight04.mp4,2024-01-16 23:03:42,0.6509672
Accident,minor_accident,fight04.mp4,2024-01-16 23:03:45,0.82
Violence,True,fight04.mp4,2024-01-16 23:03:45,0.56534237
Violence,True,fight04.mp4,2024-01-16 23:03:46,0.74248636
Violence,True,fight04.mp4,2024-01-16 23:03:47,0.6563948
Violence,True,fight04.mp4,2024-01-16 23:03:49,0.5635919
Violence,True,fight04.mp4,2024-01-16 23:03:49,0.98139465
Violence,True,fight04.mp4,2024-01-16 23:03:51,0.9272629
Violence,True,fight04.mp4,2024-01-16 23:03:57,0.8776734
Violence,True,fight04.mp4,2024-01-16 23:03:58,0.61463624
Violence,True,fight04.mp4,2024-01-16 23:04:00,0.6682552
Violence,True,fight04.mp4,2024-01-16 23:04:00,0.759039
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:14,0.65
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:14,0.61
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:15,0.79
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:15,0.82
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:15,0.73
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:15,0.67
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:16,0.7
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:16,0.82
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:16,0.76
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:16,0.84
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:16,0.81
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:17,0.86
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:17,0.85
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:17,0.84
Accident,moderate_accident,fight04.mp4,2024-01-16 23:04:17,0.7
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:17,0.83
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:18,0.8
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:18,0.71
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:18,0.79
Accident,fire,fight04.mp4,2024-01-16 23:04:18,0.67
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:18,0.66
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:19,0.64
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:19,0.75
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:19,0.86
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:19,0.82
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:20,0.75
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:20,0.69
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:20,0.75
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:20,0.7
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:21,0.63
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:21,0.65
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:22,0.65
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:22,0.61
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:22,0.61
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:22,0.8
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:22,0.63
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:24,0.7
Violence,True,fight04.mp4,2024-01-16 23:04:25,0.7200476
Violence,True,fight04.mp4,2024-01-16 23:04:26,0.9172724
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:26,0.63
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:26,0.73
Violence,True,fight04.mp4,2024-01-16 23:04:26,0.9377483
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:26,0.76
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:27,0.78
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:27,0.81
Violence,True,fight04.mp4,2024-01-16 23:04:27,0.69727296
Accident,minor_accident,fight04.mp4,2024-01-16 23:04:27,0.74
Violence,True,fight04.mp4,2024-01-16 23:04:31,0.75233185
Accident,moderate_accident,fight04.mp4,2024-01-16 23:04:39,0.68
Accident,moderate_accident,fight04.mp4,2024-01-16 23:04:40,0.69
Accident,severe_accident,fight04.mp4,2024-01-16 23:04:44,0.72
Accident,severe_accident,fight04.mp4,2024-01-16 23:04:59,0.62
Accident,severe_accident,fight04.mp4,2024-01-16 23:04:59,0.66
Accident,severe_accident,fight04.mp4,2024-01-16 23:05:00,0.71
Accident,severe_accident,fight04.mp4,2024-01-16 23:05:00,0.71
Accident,severe_accident,fight04.mp4,2024-01-16 23:05:01,0.73
Accident,moderate_accident,fight04.mp4,2024-01-16 23:05:01,0.63
Accident,severe_accident,fight04.mp4,2024-01-16 23:05:01,0.74
Accident,severe_accident,fight04.mp4,2024-01-16 23:05:01,0.62
Accident,severe_accident,fight04.mp4,2024-01-16 23:05:02,0.61
Accident,severe_accident,fight04.mp4,2024-01-16 23:05:02,0.74
Accident,severe_accident,fight04.mp4,2024-01-16 23:05:02,0.68
Violence,True,fight04.mp4,2024-01-16 23:05:12,0.8303518
Violence,True,fight04.mp4,2024-01-16 23:05:12,0.8091017
Violence,True,fight04.mp4,2024-01-16 23:05:13,0.6409279
Violence,True,fight04.mp4,2024-01-16 23:05:16,0.9988243
Violence,True,fight04.mp4,2024-01-16 23:05:17,0.72593206
Violence,True,fight04.mp4,2024-01-16 23:05:17,0.93094784
Accident,fire,fight04.mp4,2024-01-16 23:05:22,0.61
Violence,True,fight04.mp4,2024-01-16 23:05:27,0.9447284
Violence,True,fight04.mp4,2024-01-16 23:05:28,0.880932
Violence,True,fight04.mp4,2024-01-16 23:05:29,0.80771077
Violence,True,fight04.mp4,2024-01-16 23:05:29,0.5569782
Violence,True,fight04.mp4,2024-01-16 23:05:40,0.51739776
Accident,severe_accident,fight04.mp4,2024-01-16 23:05:41,0.62
Violence,True,fight04.mp4,2024-01-16 23:05:51,0.6976916
Violence,True,fight04.mp4,2024-01-16 23:05:58,0.86639464
Violence,True,fight04.mp4,2024-01-16 23:05:58,0.97820264
Violence,True,fight04.mp4,2024-01-16 23:06:03,0.5787185
Violence,True,acc1.mp4,2024-01-16 23:16:43,0.63707745
